timestamp,delta_time_ms,head_pos_x,head_pos_y,head_pos_z,head_rot_x,head_rot_y,head_rot_z,head_rot_w,left_hand_pos_x,left_hand_pos_y,left_hand_pos_z,left_hand_rot_x,left_hand_rot_y,left_hand_rot_z,left_hand_rot_w,right_hand_pos_x,right_hand_pos_y,right_hand_pos_z,right_hand_rot_x,right_hand_rot_y,right_hand_rot_z,right_hand_rot_w
2023-10-16 14:56:44.137313,20137.313,11.4735,159.4791,68.4372,-0.1317,0.0213,-0.0763,0.9881,-1.434,93.5154,33.9236,0.0615,0.1053,0.0757,0.9896,-44.05,100.6537,45.234,-0.245,0.0916,-0.3693,0.8917
2023-10-16 14:56:44.150955,20150.955,11.4898,159.4632,68.3859,-0.1308,0.0211,-0.0768,0.9882,-1.9494,90.6691,34.6691,-0.0009,0.1214,0.0953,0.988,-44.4069,100.2811,45.496,-0.2627,0.0925,-0.3627,0.8893
2023-10-16 14:56:44.164871,20164.871,11.5012,159.4427,68.3296,-0.1298,0.0207,-0.0774,0.9883,-2.2604,87.562,35.5588,-0.0737,0.1311,0.1122,0.9822,-44.7211,99.8589,45.7573,-0.2803,0.091,-0.3585,0.8858
2023-10-16 14:56:44.178527,20178.527,11.5174,159.4141,68.2733,-0.1291,0.0195,-0.078,0.9884,-2.3753,84.0967,37.0552,-0.1593,0.1408,0.1226,0.9694,-44.9995,99.3011,46.0466,-0.2982,0.0865,-0.357,0.881
2023-10-16 14:56:44.192779,20192.779,11.5446,159.3747,68.2213,-0.1291,0.0178,-0.0779,0.9884,-2.5298,81.1614,38.8835,-0.2338,0.1543,0.1085,0.9538,-45.2076,98.668,46.3254,-0.3141,0.0783,-0.3596,0.8751
2023-10-16 14:56:44.207153,20207.153,11.5704,159.3286,68.1818,-0.1295,0.0162,-0.0777,0.9884,-2.6594,78.8216,40.9857,-0.2939,0.1679,0.0795,0.9376,-45.3881,98.1464,46.5407,-0.3262,0.071,-0.3621,0.8703
2023-10-16 14:56:44.221527,20221.527,11.5964,159.2814,68.1508,-0.1304,0.0147,-0.0781,0.9883,-2.6825,77.1428,43.0814,-0.3388,0.1842,0.0707,0.92,-45.561,97.5942,46.7519,-0.3367,0.0654,-0.3625,0.8666
2023-10-16 14:56:44.234939,20234.939,11.6236,159.2472,68.1147,-0.1308,0.0128,-0.0794,0.9881,-2.8008,76.4078,44.6924,-0.3416,0.2139,0.0846,0.9112,-45.7063,97.0269,46.9912,-0.3465,0.0616,-0.3595,0.8643
2023-10-16 14:56:44.248657,20248.657,11.6583,159.2211,68.0672,-0.1304,0.0104,-0.0809,0.9881,-2.8807,75.9459,45.8375,-0.3332,0.2411,0.1042,0.9055,-45.8478,96.4865,47.2753,-0.3585,0.0584,-0.3555,0.8612
2023-10-16 14:56:44.262313,20262.313,11.6992,159.2024,68.0101,-0.1297,0.0071,-0.0822,0.9881,-2.7006,76.2022,46.4553,-0.301,0.2594,0.1204,0.9097,-45.9305,95.8849,47.6145,-0.372,0.0537,-0.3505,0.8578
2023-10-16 14:56:44.276290,20276.29,11.7369,159.1835,67.9396,-0.1289,0.0036,-0.0834,0.9881,-2.0489,76.1483,46.8163,-0.2926,0.2506,0.1302,0.9136,-45.9659,95.2674,47.9563,-0.3862,0.0471,-0.3501,0.8521
2023-10-16 14:56:44.290298,20290.298,11.7697,159.1624,67.8692,-0.1284,0.0006,-0.0845,0.9881,-1.3426,75.8161,47.2136,-0.2948,0.2346,0.1367,0.9162,-45.9982,94.7099,48.219,-0.3975,0.041,-0.35,0.8473
2023-10-16 14:56:44.304687,20304.687,11.7909,159.1454,67.7893,-0.1278,-0.0019,-0.0855,0.9881,-0.5214,75.6127,47.3944,-0.3015,0.209,0.1374,0.9201,-45.9941,94.2112,48.3832,-0.4043,0.0363,-0.3503,0.8441
2023-10-16 14:56:44.318496,20318.496,11.8015,159.127,67.7081,-0.1274,-0.0041,-0.0863,0.9881,0.0207,75.4459,47.6677,-0.3067,0.1923,0.1286,0.9233,-46.0038,93.7908,48.4565,-0.4081,0.0357,-0.3494,0.8427
2023-10-16 14:56:44.332153,20332.153,11.8062,159.1025,67.6358,-0.1275,-0.0063,-0.0866,0.988,0.3943,75.3094,47.9323,-0.3126,0.181,0.1163,0.9252,-46.0602,93.3917,48.5193,-0.4125,0.0385,-0.346,0.8418
2023-10-16 14:56:44.345779,20345.779,11.8106,159.072,67.5759,-0.1282,-0.0087,-0.0864,0.9879,0.6399,75.2249,48.1917,-0.3138,0.178,0.1124,0.9259,-46.1136,92.999,48.5726,-0.4173,0.0414,-0.3432,0.8405
2023-10-16 14:56:44.359558,20359.558,11.811,159.0412,67.5234,-0.1291,-0.011,-0.0862,0.9878,0.6166,75.3935,48.3164,-0.3066,0.1933,0.1211,0.9241,-46.0892,92.6684,48.5376,-0.4192,0.0435,-0.3425,0.8397
2023-10-16 14:56:44.373626,20373.626,11.801,159.0116,67.4729,-0.1294,-0.0132,-0.0866,0.9877,0.561,75.5174,48.4575,-0.298,0.212,0.1316,0.9214,-46.0032,92.3163,48.5169,-0.4215,0.0424,-0.3402,0.8395
2023-10-16 14:56:44.388015,20388.015,11.7836,158.9884,67.4294,-0.1298,-0.0153,-0.0875,0.9876,0.5549,75.7646,48.4119,-0.2865,0.2268,0.1379,0.9206,-45.8582,91.9645,48.4803,-0.4242,0.0407,-0.3368,0.8396
2023-10-16 14:56:44.401550,20401.55,11.7756,158.9682,67.3873,-0.1297,-0.0178,-0.0882,0.9875,0.8463,76.0161,48.2034,-0.2817,0.2253,0.1316,0.9233,-45.7046,91.6268,48.4135,-0.427,0.0403,-0.3334,0.8395
2023-10-16 14:56:44.415588,20415.588,11.7779,158.9499,67.3455,-0.1295,-0.0207,-0.0883,0.9874,1.3217,76.1269,48.0339,-0.2832,0.217,0.124,0.9259,-45.5784,91.3067,48.3125,-0.429,0.0395,-0.3321,0.8391
2023-10-16 14:56:44.429183,20429.183,11.7797,158.9264,67.3108,-0.1293,-0.0238,-0.0879,0.9874,2.0064,76.211,47.7289,-0.2874,0.2014,0.1186,0.9289,-45.4332,91.0556,48.0948,-0.4282,0.0383,-0.3332,0.8391
2023-10-16 14:56:44.442901,20442.901,11.7734,158.8943,67.2854,-0.1292,-0.0263,-0.0874,0.9874,2.7766,76.324,47.3425,-0.2889,0.184,0.1155,0.9324,-45.2935,90.8377,47.845,-0.427,0.0358,-0.3348,0.8392
2023-10-16 14:56:44.457260,20457.26,11.7569,158.8607,67.2676,-0.1295,-0.0281,-0.0873,0.9873,3.5405,76.4758,46.9576,-0.2884,0.1697,0.1146,0.9354,-45.1801,90.6319,47.6057,-0.4274,0.0353,-0.3332,0.8397
2023-10-16 14:56:44.471252,20471.252,11.7289,158.8264,67.2577,-0.1298,-0.0292,-0.0877,0.9872,4.2253,76.6924,46.5461,-0.283,0.1611,0.1182,0.9381,-45.1137,90.4434,47.4084,-0.4301,0.0382,-0.329,0.8398
2023-10-16 14:56:44.485290,20485.29,11.699,158.8028,67.2532,-0.1301,-0.0308,-0.0884,0.9871,4.7731,76.891,46.2279,-0.2777,0.1586,0.121,0.9397,-45.0948,90.2882,47.1999,-0.4322,0.0434,-0.3253,0.8399
2023-10-16 14:56:44.499267,20499.267,11.6838,158.7931,67.2449,-0.1302,-0.0334,-0.0887,0.9869,5.2641,77.0566,45.9861,-0.2738,0.1594,0.1235,0.9404,-45.0474,90.1569,46.9464,-0.4325,0.0476,-0.3231,0.8404
2023-10-16 14:56:44.513473,20513.473,11.6777,158.7879,67.2371,-0.1303,-0.0362,-0.0884,0.9869,5.7716,77.178,45.7824,-0.2716,0.1599,0.1265,0.9405,-44.9292,90.0601,46.6191,-0.4297,0.048,-0.3234,0.8417
2023-10-16 14:56:44.526992,20526.992,11.6636,158.7828,67.2416,-0.1304,-0.0382,-0.0876,0.9868,6.3653,77.2774,45.6042,-0.2717,0.1559,0.1266,0.9412,-44.7763,89.9905,46.2616,-0.4257,0.0466,-0.3243,0.8435
2023-10-16 14:56:44.541091,20541.091,11.6375,158.7779,67.2605,-0.131,-0.0394,-0.0873,0.9867,7.0215,77.3567,45.4369,-0.2737,0.1474,0.1232,0.9424,-44.6374,89.9225,45.9465,-0.4237,0.0467,-0.3247,0.8443
2023-10-16 14:56:44.555160,20555.16,11.6143,158.7688,67.2845,-0.1314,-0.0401,-0.0872,0.9867,7.7083,77.4047,45.319,-0.2781,0.1372,0.1165,0.9435,-44.4595,89.8944,45.6422,-0.4224,0.0472,-0.321,0.8463
2023-10-16 14:56:44.569396,20569.396,11.5982,158.7581,67.3235,-0.1318,-0.0407,-0.0869,0.9866,8.3333,77.4395,45.2267,-0.282,0.1303,0.1126,0.9438,-44.3159,89.878,45.3774,-0.4222,0.0489,-0.3158,0.8483
2023-10-16 14:56:44.583038,20583.038,11.5984,158.7537,67.3683,-0.1321,-0.0411,-0.086,0.9867,8.8669,77.493,45.1378,-0.283,0.1276,0.1123,0.9439,-44.265,89.9116,45.0952,-0.4215,0.053,-0.3135,0.8493
2023-10-16 14:56:44.596603,20596.603,11.6051,158.762,67.4096,-0.132,-0.0414,-0.085,0.9867,9.2899,77.5755,45.0381,-0.2808,0.1304,0.1172,0.9436,-44.2782,90.0124,44.7318,-0.4177,0.0576,-0.3161,0.8498
2023-10-16 14:56:44.610229,20610.229,11.627,158.7893,67.4505,-0.1321,-0.041,-0.0842,0.9868,9.4944,77.6983,44.9373,-0.2742,0.1435,0.131,0.9418,-44.4307,90.4144,44.0626,-0.4026,0.0637,-0.3304,0.8513
2023-10-16 14:56:44.624298,20624.298,11.6547,158.8206,67.4856,-0.1322,-0.0405,-0.0837,0.9868,9.6757,77.8093,44.8579,-0.2694,0.1567,0.1417,0.9396,-44.6725,91.0779,43.1165,-0.3759,0.0726,-0.352,0.8541
2023-10-16 14:56:44.638397,20638.397,11.7028,158.8653,67.5267,-0.1325,-0.0397,-0.083,0.9869,9.8104,77.9181,44.7948,-0.2661,0.1694,0.1509,0.9369,-45.1811,92.2927,41.8276,-0.3306,0.0969,-0.3777,0.8594
2023-10-16 14:56:44.652618,20652.618,11.7737,158.9188,67.5717,-0.1329,-0.0386,-0.0815,0.987,9.9135,78.0424,44.7759,-0.2664,0.1819,0.1584,0.9332,-45.8369,93.964,40.5442,-0.2763,0.1395,-0.3955,0.8648
2023-10-16 14:56:44.666473,20666.473,11.866,158.9851,67.6179,-0.133,-0.0374,-0.0798,0.9872,9.9578,78.258,44.7142,-0.2627,0.1966,0.1695,0.9293,-46.226,96.1964,39.177,-0.2,0.1883,-0.4009,0.874
2023-10-16 14:56:44.680145,20680.145,11.9642,159.0518,67.657,-0.1325,-0.0361,-0.0785,0.9874,9.8156,78.5688,44.6236,-0.2536,0.2183,0.1828,0.9244,-46.2044,98.2195,38.181,-0.128,0.2246,-0.3943,0.8818
2023-10-16 14:56:44.693954,20693.954,12.0841,159.1279,67.6923,-0.1316,-0.0347,-0.078,0.9876,9.4657,78.9899,44.5192,-0.2417,0.2461,0.1951,0.9181,-45.8928,100.189,37.5237,-0.0594,0.2554,-0.3732,0.8899
2023-10-16 14:56:44.708267,20708.267,12.2194,159.212,67.7218,-0.1307,-0.0333,-0.0779,0.9878,9.0451,79.5404,44.3669,-0.2287,0.2735,0.2037,0.9118,-45.3844,101.8501,37.2635,-0.0032,0.2768,-0.3475,0.8959
2023-10-16 14:56:44.722045,20722.045,12.3657,159.2902,67.7459,-0.1294,-0.0321,-0.0777,0.988,8.8005,80.0926,44.1479,-0.2187,0.2915,0.2086,0.9076,-44.8106,103.124,37.2896,0.0375,0.29,-0.3244,0.8996
2023-10-16 14:56:44.735931,20735.931,12.5152,159.3568,67.7797,-0.1287,-0.0309,-0.0774,0.9882,8.5804,80.855,43.7426,-0.2075,0.3018,0.2043,0.9078,-44.2448,103.8619,37.3269,0.0514,0.2932,-0.3126,0.902
2023-10-16 14:56:44.749710,20749.71,12.6753,159.4191,67.8138,-0.1279,-0.0296,-0.0765,0.9884,8.3708,81.6682,43.2746,-0.1949,0.3097,0.1966,0.9096,-43.4376,104.1673,37.3998,0.0532,0.2789,-0.3048,0.9091
2023-10-16 14:56:44.763442,20763.442,12.8385,159.4806,67.8474,-0.1271,-0.0285,-0.0751,0.9886,8.1299,82.4811,42.8339,-0.1822,0.3191,0.1879,0.9109,-42.7002,104.2287,37.2954,0.0467,0.2615,-0.2969,0.9172
2023-10-16 14:56:44.777648,20777.648,13.0217,159.5267,67.8915,-0.1262,-0.0273,-0.073,0.9889,7.8555,83.3069,42.4567,-0.1736,0.3316,0.1768,0.9103,-41.9202,103.9438,37.1545,0.0261,0.2391,-0.2994,0.9233
2023-10-16 14:56:44.791931,20791.931,13.1925,159.557,67.9456,-0.1256,-0.0259,-0.0709,0.9892,7.7237,83.9737,42.1261,-0.1699,0.3417,0.1706,0.9084,-41.1934,103.8434,37.1159,0.0188,0.2252,-0.3103,0.9234
2023-10-16 14:56:44.805908,20805.908,13.3617,159.5892,68.014,-0.1261,-0.0239,-0.0687,0.9893,7.7693,84.5461,41.7037,-0.1706,0.3452,0.1682,0.9075,-40.6146,103.78,36.99,0.0074,0.218,-0.3329,0.9174
2023-10-16 14:56:44.819656,20819.656,13.5356,159.6468,68.0714,-0.1267,-0.0211,-0.0667,0.9895,7.9053,85.1473,41.1498,-0.1672,0.3452,0.1697,0.9078,-40.0091,103.9223,36.8677,0.0072,0.2126,-0.3535,0.9109
2023-10-16 14:56:44.833419,20833.419,13.7214,159.7643,68.1098,-0.1278,-0.0179,-0.0647,0.9895,8.0993,85.8805,40.4428,-0.1549,0.3432,0.1728,0.9101,-39.3661,104.1968,36.7988,0.0149,0.2078,-0.3643,0.9077
2023-10-16 14:56:44.847488,20847.488,13.9109,159.9106,68.1274,-0.1279,-0.0149,-0.0628,0.9897,8.3772,86.621,39.6917,-0.141,0.3377,0.1751,0.914,-38.7185,104.461,36.7883,0.0204,0.2027,-0.3678,0.9073
2023-10-16 14:56:44.861038,20861.038,14.1134,160.1039,68.1338,-0.1282,-0.0115,-0.061,0.9898,8.8592,87.2515,38.9083,-0.1333,0.3249,0.1768,0.9195,-38.0892,104.6871,36.9276,0.0256,0.1989,-0.3605,0.9109
2023-10-16 14:56:44.875137,20875.137,14.316,160.3,68.1313,-0.1279,-0.0085,-0.0595,0.99,9.5064,87.7829,38.1408,-0.1311,0.3079,0.1799,0.925,-37.5383,104.8383,37.1245,0.0272,0.1976,-0.348,0.916
2023-10-16 14:56:44.889297,20889.297,14.5195,160.5,68.1299,-0.1267,-0.0055,-0.0586,0.9902,10.2044,88.2862,37.4278,-0.1299,0.2909,0.1813,0.9304,-37.0609,104.9271,37.3854,0.0277,0.1992,-0.3323,0.9215
2023-10-16 14:56:44.903244,20903.244,14.7063,160.6563,68.1595,-0.126,-0.0031,-0.059,0.9903,10.8674,88.7644,36.8221,-0.1296,0.2775,0.1793,0.9349,-36.607,104.9157,37.6124,0.0245,0.2,-0.3212,0.9253
2023-10-16 14:56:44.917190,20917.19,14.8835,160.773,68.2014,-0.1244,-0.0015,-0.0606,0.9904,11.4558,89.2012,36.2884,-0.1296,0.2677,0.1756,0.9385,-36.156,104.8579,37.7732,0.0196,0.1992,-0.3167,0.9272
2023-10-16 14:56:44.930526,20930.526,15.0563,160.8678,68.2604,-0.123,-0.0007,-0.062,0.9905,11.9607,89.5914,35.8205,-0.1293,0.2625,0.1733,0.9404,-35.6769,104.7811,37.8324,0.0155,0.1952,-0.3157,0.9284
2023-10-16 14:56:44.944610,20944.61,15.2231,160.9294,68.3366,-0.1218,-0.0006,-0.063,0.9906,12.3899,89.9532,35.3846,-0.1261,0.2613,0.175,0.9408,-35.1398,104.7812,37.7985,0.0169,0.188,-0.3192,0.9287
2023-10-16 14:56:44.958541,20958.541,15.3855,160.9799,68.4146,-0.1209,-0.0004,-0.063,0.9907,12.8147,90.287,34.9682,-0.1232,0.2609,0.1794,0.9405,-34.6002,104.8919,37.7336,0.0224,0.1803,-0.326,0.9278
2023-10-16 14:56:44.972625,20972.625,15.5263,161.0028,68.5029,-0.1204,-0.0006,-0.0625,0.9908,13.2551,90.5467,34.6019,-0.1209,0.2608,0.1859,0.9396,-34.1324,105.0211,37.6523,0.0307,0.1741,-0.3301,0.9273
2023-10-16 14:56:44.986968,20986.968,15.645,161.0016,68.5889,-0.1199,-0.0008,-0.0618,0.9909,13.7014,90.7629,34.2463,-0.119,0.2584,0.1936,0.9389,-33.7533,105.0941,37.5891,0.0377,0.1701,-0.3314,0.9273
2023-10-16 14:56:45.000839,21000.839,15.7457,160.9968,68.6674,-0.1195,-0.0009,-0.0609,0.991,14.1242,91.0185,33.897,-0.1171,0.2544,0.1961,0.9397,-33.411,105.0547,37.5553,0.0393,0.1662,-0.3317,0.9278
2023-10-16 14:56:45.014175,21014.175,15.8402,160.9952,68.7373,-0.1194,-0.0008,-0.0597,0.9911,14.5073,91.2742,33.583,-0.1163,0.2515,0.1941,0.941,-33.1038,104.9492,37.5635,0.038,0.1631,-0.3301,0.929
2023-10-16 14:56:45.027709,21027.709,15.9204,160.9888,68.8074,-0.1196,-0.0009,-0.058,0.9911,14.8885,91.5334,33.2839,-0.1157,0.248,0.1876,0.9434,-32.8419,104.776,37.6035,0.0342,0.1609,-0.3262,0.9309
2023-10-16 14:56:45.041625,21041.625,15.9727,160.9733,68.8806,-0.1203,-0.0011,-0.0557,0.9912,15.4217,91.7909,32.9146,-0.1157,0.2373,0.1753,0.9485,-32.647,104.5687,37.6916,0.0298,0.1595,-0.3251,0.9317
2023-10-16 14:56:45.055450,21055.45,16.0161,160.9766,68.9525,-0.1211,-0.0012,-0.0537,0.9912,16.193,92.0539,32.4059,-0.116,0.2175,0.1622,0.9555,-32.4551,104.4131,37.7934,0.0255,0.159,-0.3295,0.9303
2023-10-16 14:56:45.069915,21069.915,16.0436,160.9957,69.0223,-0.1218,-0.0005,-0.052,0.9912,17.4299,92.2963,31.7192,-0.1165,0.1814,0.1474,0.9653,-32.2881,104.308,37.9062,0.0214,0.1598,-0.3353,0.9282
2023-10-16 14:56:45.083724,21083.724,16.0577,161.018,69.0929,-0.1222,0.0006,-0.0508,0.9912,18.9623,92.542,30.9268,-0.1144,0.1336,0.1372,0.9748,-32.1291,104.2865,38.0239,0.0208,0.1617,-0.3376,0.9271
2023-10-16 14:56:45.097885,21097.885,16.0367,161.0463,69.1676,-0.1225,0.0025,-0.05,0.9912,21.0822,92.6877,30.0882,-0.1146,0.0629,0.1251,0.9835,-31.9567,104.3112,38.1334,0.0232,0.1629,-0.3363,0.9273
2023-10-16 14:56:45.111572,21111.572,16.0075,161.0751,69.2458,-0.1222,0.0047,-0.0498,0.9912,23.5798,92.7355,29.5235,-0.1204,-0.0213,0.1121,0.9862,-31.7786,104.3123,38.2316,0.0242,0.1631,-0.3323,0.9286
2023-10-16 14:56:45.125564,21125.564,15.9771,161.107,69.3298,-0.1216,0.0066,-0.0496,0.9913,25.7165,92.8729,29.2741,-0.1235,-0.0924,0.1021,0.9827,-31.6058,104.2978,38.3178,0.0248,0.1627,-0.3268,0.9307
2023-10-16 14:56:45.139602,21139.602,15.9263,161.1358,69.4147,-0.1204,0.0088,-0.0495,0.9914,27.6476,93.1894,29.3567,-0.1226,-0.1574,0.0982,0.975,-31.4154,104.3153,38.3835,0.0269,0.1608,-0.3245,0.9317
2023-10-16 14:56:45.153610,21153.61,15.8651,161.1644,69.4979,-0.1192,0.011,-0.0494,0.9916,28.714,93.7656,29.6585,-0.1137,-0.1927,0.1012,0.9694,-31.2241,104.3397,38.4342,0.0287,0.1572,-0.3255,0.932
2023-10-16 14:56:45.167633,21167.633,15.7993,161.1941,69.5816,-0.1181,0.0128,-0.0496,0.9917,28.9095,94.5533,29.7339,-0.0949,-0.1959,0.1183,0.9688,-31.0725,104.3457,38.4743,0.03,0.1536,-0.3277,0.9317
2023-10-16 14:56:45.181655,21181.655,15.7245,161.222,69.6642,-0.1173,0.0145,-0.0499,0.9917,27.7594,95.4954,29.5427,-0.0692,-0.1559,0.1431,0.9749,-31.0064,104.3558,38.5113,0.0299,0.1529,-0.3322,0.9303
2023-10-16 14:56:45.195343,21195.343,15.6364,161.248,69.7431,-0.1167,0.0159,-0.0502,0.9918,26.0317,96.1312,29.1507,-0.06,-0.1108,0.1436,0.9816,-31.0115,104.3987,38.5575,0.0294,0.1552,-0.3353,0.9288
2023-10-16 14:56:45.208679,21208.679,15.5417,161.2753,69.813,-0.1162,0.017,-0.0501,0.9918,24.2781,97.0657,28.8574,-0.0391,-0.0825,0.1113,0.9896,-31.0164,104.5218,38.6039,0.0319,0.1577,-0.3348,0.9285
2023-10-16 14:56:45.222991,21222.991,15.4348,161.299,69.8767,-0.1154,0.018,-0.0497,0.9919,22.6775,98.3521,28.5848,-0.0136,-0.0726,0.0508,0.996,-30.9919,104.7278,38.6333,0.0372,0.1591,-0.3329,0.9287
2023-10-16 14:56:45.237686,21237.686,15.315,161.3245,69.935,-0.1148,0.0187,-0.0488,0.992,21.5757,99.8678,28.3318,0.0168,-0.0764,0.0024,0.9969,-30.9572,105.0094,38.656,0.0449,0.1603,-0.3297,0.9293
2023-10-16 14:56:45.250991,21250.991,15.1919,161.3483,69.9828,-0.1139,0.0196,-0.0481,0.9921,20.5654,101.6461,28.1493,0.0572,-0.0792,-0.022,0.995,-30.9424,105.3386,38.6852,0.054,0.1621,-0.3254,0.93
2023-10-16 14:56:45.264587,21264.587,15.0601,161.3741,70.0297,-0.1132,0.0206,-0.0473,0.9922,19.4627,103.355,28.0069,0.0909,-0.0743,-0.0247,0.9928,-30.9559,105.6499,38.7201,0.0623,0.1645,-0.3212,0.9305
2023-10-16 14:56:45.278411,21278.411,14.9144,161.3921,70.0776,-0.1128,0.0219,-0.0466,0.9923,18.2248,105.0138,27.8729,0.1219,-0.0635,-0.0181,0.9903,-31.0005,105.8665,38.7553,0.066,0.1661,-0.3194,0.9306
2023-10-16 14:56:45.292358,21292.358,14.7637,161.4055,70.1304,-0.1126,0.0233,-0.0464,0.9923,17.0089,106.5883,27.8177,0.1542,-0.0527,-0.016,0.9865,-31.0449,106.0011,38.773,0.0662,0.1658,-0.3193,0.9307
2023-10-16 14:56:45.306671,21306.671,14.5988,161.4158,70.1811,-0.1127,0.025,-0.0464,0.9922,15.7477,108.1271,27.8523,0.1862,-0.0421,-0.0151,0.9815,-31.1219,106.1309,38.7767,0.065,0.164,-0.3225,0.93
2023-10-16 14:56:45.320831,21320.831,14.433,161.4212,70.2334,-0.1125,0.0268,-0.0468,0.9922,14.5261,109.5586,28.0034,0.2181,-0.0346,-0.0192,0.9751,-31.2238,106.3408,38.7892,0.0664,0.1637,-0.3259,0.9288
2023-10-16 14:56:45.334442,21334.442,14.2729,161.4256,70.2869,-0.112,0.029,-0.0469,0.9922,13.4107,110.7063,28.1804,0.2425,-0.0299,-0.0333,0.9691,-31.326,106.6271,38.7946,0.0706,0.1646,-0.3275,0.9277
2023-10-16 14:56:45.348236,21348.236,14.111,161.433,70.3374,-0.1116,0.031,-0.0475,0.9921,12.255,111.6264,28.3486,0.2616,-0.0217,-0.0502,0.9636,-31.4319,106.9346,38.7922,0.0751,0.1653,-0.3271,0.9274
2023-10-16 14:56:45.361801,21361.801,13.9332,161.4359,70.3752,-0.1108,0.0329,-0.0489,0.9921,10.9567,112.1147,28.4548,0.2686,-0.0067,-0.0669,0.9609,-31.5567,107.2802,38.7725,0.0799,0.1648,-0.3253,0.9277
2023-10-16 14:56:45.376144,21376.144,13.7529,161.4389,70.4023,-0.11,0.0349,-0.0506,0.992,9.5776,112.2254,28.4809,0.2649,0.0125,-0.072,0.9615,-31.7092,107.6716,38.7534,0.0858,0.1643,-0.3245,0.9275
2023-10-16 14:56:45.390167,21390.167,13.569,161.4325,70.4159,-0.1089,0.0366,-0.0526,0.992,8.2104,112.1159,28.4815,0.2579,0.0292,-0.0597,0.9639,-31.8948,108.0868,38.7332,0.0917,0.1642,-0.3251,0.9268
2023-10-16 14:56:45.404464,21404.464,13.382,161.4177,70.4147,-0.1079,0.0378,-0.054,0.992,7.0304,111.8586,28.4953,0.2542,0.0359,-0.0351,0.9658,-32.1214,108.4758,38.704,0.0955,0.1642,-0.3265,0.9259
2023-10-16 14:56:45.419021,21419.021,13.1917,161.3928,70.4012,-0.1074,0.0388,-0.0551,0.9919,5.9888,111.6521,28.5639,0.2585,0.0397,-0.023,0.9649,-32.4205,108.838,38.665,0.097,0.1644,-0.3295,0.9246
2023-10-16 14:56:45.432250,21432.25,12.9965,161.3594,70.3896,-0.1076,0.0397,-0.0561,0.9918,4.9534,111.5021,28.6559,0.2635,0.0476,-0.0242,0.9632,-32.7196,109.2026,38.6287,0.0995,0.1654,-0.3325,0.9231
2023-10-16 14:56:45.445724,21445.724,12.7936,161.3076,70.3728,-0.1086,0.0407,-0.0572,0.9916,4.032,111.0218,28.7172,0.2601,0.0554,-0.0298,0.9635,-33.0919,109.5683,38.5975,0.1016,0.1683,-0.334,0.9218
2023-10-16 14:56:45.462173,21462.173,12.5921,161.2633,70.355,-0.1094,0.0417,-0.0582,0.9914,3.1934,110.3853,28.7157,0.25,0.0597,-0.0339,0.9658,-33.4676,109.9208,38.567,0.1031,0.1712,-0.3344,0.921
2023-10-16 14:56:45.474807,21474.807,12.3811,161.216,70.3167,-0.1101,0.0424,-0.0593,0.9912,2.5639,109.2796,28.6432,0.226,0.0582,-0.0343,0.9718,-33.8754,110.3042,38.5246,0.1054,0.1739,-0.3346,0.9202
2023-10-16 14:56:45.487274,21487.274,12.1651,161.1826,70.2715,-0.1104,0.0429,-0.0607,0.9911,1.9447,108.2277,28.6155,0.2055,0.0553,-0.0296,0.9767,-34.2408,110.7046,38.4787,0.109,0.1753,-0.3351,0.9193
2023-10-16 14:56:45.501113,21501.113,11.9439,161.1573,70.2123,-0.11,0.0434,-0.0622,0.991,1.35,107.1776,28.6694,0.1888,0.053,-0.0244,0.9803,-34.593,111.1283,38.4372,0.1135,0.1762,-0.3358,0.9183
2023-10-16 14:56:45.515182,21515.182,11.7172,161.1372,70.14,-0.1092,0.0441,-0.0637,0.991,0.7562,106.0316,28.794,0.1715,0.0535,-0.022,0.9835,-34.9362,111.566,38.4026,0.1183,0.1765,-0.3374,0.9171
2023-10-16 14:56:45.529281,21529.281,11.4839,161.1089,70.0509,-0.108,0.0446,-0.0647,0.991,0.2269,104.6844,28.9635,0.1501,0.0522,-0.0231,0.987,-35.2731,112.0164,38.3637,0.1229,0.1765,-0.3416,0.9149
2023-10-16 14:56:45.543304,21543.304,11.2535,161.0748,69.9524,-0.107,0.0452,-0.0649,0.9911,-0.2364,103.1643,29.1849,0.1265,0.0465,-0.0235,0.9906,-35.6218,112.4973,38.3177,0.1282,0.1772,-0.3469,0.912
2023-10-16 14:56:45.557601,21557.601,11.0251,161.0428,69.8482,-0.1065,0.0457,-0.0646,0.9912,-0.7186,101.4881,29.5056,0.1023,0.0415,-0.0208,0.9937,-35.9802,112.9865,38.2605,0.1336,0.179,-0.3491,0.9101
2023-10-16 14:56:45.571365,21571.365,10.7966,161.0125,69.737,-0.1063,0.0462,-0.065,0.9911,-1.36,99.4906,29.973,0.0702,0.0455,-0.0114,0.9964,-36.3541,113.4904,38.1963,0.1388,0.1818,-0.3466,0.9097
2023-10-16 14:56:45.585128,21585.128,10.5627,160.9828,69.6283,-0.1065,0.0465,-0.0662,0.991,-2.2122,97.0728,30.6169,0.0263,0.0631,0.0101,0.9976,-36.72,114.046,38.1459,0.1446,0.1852,-0.3396,0.9107
2023-10-16 14:56:45.598724,21598.724,10.323,160.9547,69.5204,-0.1068,0.0467,-0.0678,0.9909,-3.1164,94.1559,31.5553,-0.0335,0.0888,0.0464,0.9944,-37.0581,114.6039,38.0821,0.1509,0.1873,-0.3326,0.9119
